CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,PreferredPaymentMode,Gender,HourSpendOnApp,PreferedOrderCat,SatisfactionScore,MaritalStatus,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder
53072,false,4,Mobile Phone,3,COD,Male,4,Mobile Phone,4,Divorced,false,19,2,2,1
53073,true,1,Computer,1,COD,Male,4,Mobile Phone,5,Single,false,23,1,2,5
53074,false,1,Mobile Phone,1,Credit Card,Female,3,Mobile Phone,4,Divorced,false,14,2,2,3
53075,false,10,Mobile Phone,3,Credit Card,Male,4,Fashion,3,Divorced,false,14,10,10,1
53076,true,1,Computer,1,COD,Male,3,Mobile Phone,2,Single,true,24,2,2,1
53077,false,11,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,5,Married,false,13,4,13,18
53078,false,14,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,4,Married,false,13,1,2,4
53079,false,16,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,5,Married,false,17,2,2,3
53080,false,11,Mobile Phone,1,Debit Card,Male,3,Laptop & Accessory,4,Single,true,13,1,2,2
53081,false,17,Mobile Phone,1,Debit Card,Male,3,Grocery,4,Married,false,12,2,4,10
53082,false,14,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,3,Divorced,false,23,2,2,1
53083,false,28,Mobile Phone,1,Credit Card,Male,3,Others,5,Divorced,false,16,2,2,3
53084,false,8,Computer,3,E wallet,Female,4,Laptop & Accessory,3,Divorced,false,16,2,2,3
53085,false,5,Mobile Phone,1,Credit Card,Female,3,Laptop & Accessory,5,Divorced,false,13,4,4,13
53086,false,17,Computer,1,Credit Card,Male,4,Mobile Phone,2,Divorced,false,21,1,2,3
53087,false,17,Mobile Phone,1,UPI,Female,4,Laptop & Accessory,3,Married,true,15,1,2,3
53088,false,1,Mobile Phone,3,Debit Card,Female,3,Laptop & Accessory,2,Single,true,12,1,2,4
53089,false,11,Computer,1,Credit Card,Female,4,Laptop & Accessory,3,Divorced,true,16,4,11,8
53090,false,5,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,5,Divorced,false,13,1,4,3
53091,false,13,Computer,1,Debit Card,Male,3,Others,3,Married,true,16,1,2,7
53092,false,30,Computer,3,Debit Card,Female,3,Grocery,5,Divorced,false,12,3,3,8
53093,false,4,Mobile Phone,3,COD,Female,3,Laptop & Accessory,3,Single,false,12,4,5,5
53094,false,15,Mobile Phone,3,E wallet,Male,3,Fashion,5,Divorced,false,17,2,2,8
53095,false,2,Mobile Phone,1,Credit Card,Male,4,Laptop & Accessory,5,Married,false,13,1,2,9
53096,true,1,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,5,Divorced,false,14,2,2,3
53097,false,26,Mobile Phone,1,Credit Card,Male,3,Fashion,3,Divorced,true,15,1,2,5
53098,false,19,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,2,Divorced,false,22,2,2,3
53099,false,26,Mobile Phone,1,Debit Card,Female,2,Grocery,2,Divorced,false,14,2,2,5
53100,false,16,Computer,1,Debit Card,Female,4,Laptop & Accessory,3,Married,false,12,2,2,3
53101,false,4,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,2,Single,false,21,1,2,3
53102,false,31,Mobile Phone,1,Debit Card,Female,3,Others,5,Divorced,false,16,1,12,11
53103,false,20,Mobile Phone,1,Credit Card,Female,3,Laptop & Accessory,3,Married,false,15,1,2,9
53104,false,16,Computer,1,COD,Female,3,Laptop & Accessory,2,Divorced,false,12,1,2,5
53105,true,1,Mobile Phone,3,COD,Female,4,Mobile Phone,4,Single,true,17,2,2,5
53106,true,1,Computer,3,E wallet,Female,3,Mobile Phone,3,Married,false,17,2,2,1
53107,false,12,Computer,1,Debit Card,Male,3,Mobile Phone,2,Divorced,true,24,2,2,1
53108,false,14,Mobile Phone,3,Debit Card,Female,4,Others,3,Divorced,false,16,1,2,13
53109,false,1,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,2,Married,false,23,2,2,3
53110,false,4,Computer,1,Debit Card,Male,3,Mobile Phone,2,Divorced,false,16,1,2,5
53111,false,3,Mobile Phone,1,Credit Card,Male,4,Fashion,3,Divorced,false,19,2,3,8
53112,true,1,Mobile Phone,1,COD,Female,4,Mobile Phone,4,Divorced,false,17,1,2,2
53113,true,1,Mobile Phone,2,COD,Male,3,Mobile Phone,2,Single,false,13,2,2,1
53114,false,4,Computer,3,UPI,Female,4,Fashion,5,Divorced,false,12,3,8,9
53115,false,31,Mobile Phone,3,E wallet,Male,3,Grocery,2,Married,false,13,2,2,1
53116,false,24,Mobile Phone,1,Debit Card,Male,3,Grocery,3,Divorced,false,16,12,16,8
53117,false,4,Computer,1,Credit Card,Female,3,Mobile Phone,2,Single,false,15,6,7,8
53118,false,31,Computer,3,E wallet,Female,4,Fashion,5,Divorced,false,20,14,14,5
53119,false,21,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,2,Married,false,14,1,2,5
53120,false,20,Mobile Phone,1,Debit Card,Male,3,Grocery,3,Divorced,false,16,1,2,2
53121,false,9,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,3,Single,false,16,3,5,4
53122,false,28,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,3,Single,false,12,2,2,1
53123,false,8,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,3,Married,false,13,6,6,8
53124,false,20,Mobile Phone,3,E wallet,Female,4,Fashion,2,Divorced,true,20,2,2,5
53125,false,5,Mobile Phone,1,Debit Card,Male,3,Fashion,4,Married,false,26,2,2,9
53126,true,1,Mobile Phone,1,Credit Card,Male,3,Fashion,3,Divorced,true,13,2,8,8
53127,true,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,2,Married,false,14,1,2,4
53128,false,4,Mobile Phone,3,E wallet,Male,3,Mobile Phone,4,Single,false,15,2,2,3
53129,false,9,Mobile Phone,1,Debit Card,Male,4,Fashion,3,Divorced,true,13,1,2,1
53130,true,1,Computer,1,Debit Card,Male,4,Fashion,3,Divorced,false,13,2,2,5
53131,true,1,Computer,2,UPI,Female,3,Fashion,5,Married,true,16,2,2,5
53132,false,16,Computer,1,UPI,Male,4,Mobile Phone,3,Divorced,false,18,3,3,1
53133,false,10,Computer,3,Credit Card,Male,3,Fashion,2,Single,false,15,2,10,5
53134,true,1,Computer,1,COD,Male,3,Mobile Phone,3,Single,false,17,2,2,3
53135,false,22,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,2,Divorced,false,15,5,7,8
53136,false,29,Mobile Phone,3,Debit Card,Female,3,Grocery,4,Single,false,16,1,8,8
53137,false,15,Computer,3,Debit Card,Male,3,Laptop & Accessory,2,Single,false,15,1,2,11
53138,false,9,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,3,Divorced,false,12,4,7,10
53139,false,14,Mobile Phone,1,Debit Card,Female,4,Grocery,3,Single,false,16,5,3,14
53140,false,13,Computer,1,Debit Card,Female,3,Mobile Phone,3,Divorced,false,12,1,2,8
53141,false,5,Mobile Phone,3,Debit Card,Male,4,Laptop & Accessory,2,Single,true,14,2,2,6
53142,false,16,Mobile Phone,1,Credit Card,Male,3,Fashion,5,Divorced,true,22,5,6,9
53143,false,19,Mobile Phone,3,UPI,Male,4,Laptop & Accessory,4,Divorced,false,20,4,4,8
53144,true,1,Computer,2,Debit Card,Female,3,Mobile Phone,3,Married,true,12,1,2,1
53145,false,3,Mobile Phone,1,COD,Male,3,Laptop & Accessory,2,Married,false,13,1,2,3
53146,false,7,Mobile Phone,1,Credit Card,Female,4,Grocery,3,Married,false,20,2,2,6
53147,false,1,Mobile Phone,3,Debit Card,Male,3,Fashion,2,Married,false,22,2,3,2
53148,true,1,Computer,3,E wallet,Male,4,Mobile Phone,4,Single,true,15,2,2,1
53149,false,14,Computer,3,UPI,Male,3,Fashion,5,Married,false,16,2,3,2
53150,false,15,Computer,1,UPI,Female,4,Laptop & Accessory,3,Single,true,18,1,2,8
53151,false,1,Mobile Phone,3,Credit Card,Male,3,Laptop & Accessory,3,Married,false,13,2,2,1
53152,false,9,Mobile Phone,3,Credit Card,Female,4,Laptop & Accessory,3,Single,false,17,1,2,4
53153,false,8,Mobile Phone,3,Debit Card,Male,4,Laptop & Accessory,2,Single,false,13,6,6,8
53154,true,1,Mobile Phone,1,COD,Male,4,Mobile Phone,2,Single,true,19,2,2,1
53155,false,11,Mobile Phone,1,COD,Female,3,Fashion,2,Single,false,18,2,2,3
53156,false,20,Computer,1,Credit Card,Female,3,Fashion,3,Divorced,false,12,2,2,5
53157,false,15,Mobile Phone,3,Debit Card,Female,4,Grocery,5,Divorced,false,17,2,12,9
53158,false,11,Computer,3,Credit Card,Male,4,Fashion,4,Married,false,14,7,8,5
53159,false,26,Mobile Phone,1,COD,Male,4,Laptop & Accessory,5,Married,true,13,3,7,10
53160,true,1,Computer,3,UPI,Male,3,Laptop & Accessory,3,Divorced,false,13,2,2,3
53161,false,1,Computer,3,Credit Card,Male,3,Mobile Phone,2,Divorced,false,14,1,3,2
53162,false,12,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,3,Divorced,false,20,2,2,5
53163,false,11,Mobile Phone,1,Debit Card,Female,4,Laptop & Accessory,4,Divorced,false,13,4,5,4
53164,false,23,Mobile Phone,1,Debit Card,Male,3,Others,3,Married,true,16,1,2,10
53165,false,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,2,Divorced,true,12,1,2,5
53166,false,1,Mobile Phone,3,E wallet,Male,4,Laptop & Accessory,4,Divorced,false,21,2,2,5
53167,false,1,Mobile Phone,1,UPI,Male,4,Mobile Phone,4,Divorced,false,22,2,2,1
53168,false,24,Computer,2,Credit Card,Male,3,Others,4,Divorced,false,16,7,11,8
53169,false,1,Mobile Phone,3,Credit Card,Male,3,Mobile Phone,3,Divorced,false,12,2,2,7
53170,true,1,Computer,1,Debit Card,Female,3,Mobile Phone,3,Divorced,true,17,1,2,3
53171,true,1,Computer,3,Debit Card,Male,4,Mobile Phone,5,Divorced,false,19,2,2,1
53172,false,8,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,2,Divorced,true,14,1,2,4
53173,true,1,Mobile Phone,3,Credit Card,Male,3,Laptop & Accessory,5,Married,false,18,1,2,3
53174,false,9,Mobile Phone,1,UPI,Male,3,Laptop & Accessory,2,Single,false,15,1,2,3
53175,false,5,Mobile Phone,3,Credit Card,Male,4,Laptop & Accessory,2,Married,false,23,4,6,8
53176,false,1,Mobile Phone,1,Credit Card,Female,4,Mobile Phone,3,Married,false,13,2,2,4
53177,false,11,Mobile Phone,3,E wallet,Male,4,Laptop & Accessory,3,Divorced,true,12,1,2,5
53178,false,1,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,4,Single,false,14,2,2,1
53179,false,16,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,2,Divorced,false,14,3,3,3
53180,false,17,Mobile Phone,1,UPI,Male,3,Grocery,2,Married,true,15,2,2,1
53181,false,12,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,5,Single,false,18,2,2,1
53182,false,17,Computer,1,Credit Card,Male,4,Laptop & Accessory,3,Married,true,14,3,5,8
53183,false,22,Mobile Phone,1,Debit Card,Female,3,Grocery,5,Divorced,false,12,2,2,3
53184,false,18,Mobile Phone,2,Debit Card,Female,3,Laptop & Accessory,3,Single,false,12,2,2,3
53185,false,8,Mobile Phone,3,COD,Female,3,Mobile Phone,3,Married,true,19,2,2,7
53186,true,1,Mobile Phone,3,E wallet,Male,3,Mobile Phone,5,Married,false,12,1,2,3
53187,false,1,Mobile Phone,3,COD,Male,3,Mobile Phone,3,Single,false,12,2,2,3
53188,false,18,Mobile Phone,1,UPI,Male,3,Others,2,Divorced,true,16,2,2,2
53189,false,1,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,3,Divorced,false,21,3,3,3
53190,false,7,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,3,Married,false,13,2,2,3
53191,false,6,Mobile Phone,1,Debit Card,Female,4,Laptop & Accessory,2,Divorced,true,13,2,2,6
53192,false,4,Computer,1,Credit Card,Female,4,Mobile Phone,3,Married,false,21,2,2,1
53193,false,27,Mobile Phone,3,Credit Card,Female,3,Laptop & Accessory,5,Single,false,21,7,9,11
53194,false,8,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,2,Divorced,false,13,7,9,9
53195,true,9,Computer,3,Debit Card,Female,4,Laptop & Accessory,5,Divorced,false,15,1,2,1
53196,false,1,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,2,Divorced,true,14,1,2,3
53197,false,11,Mobile Phone,1,UPI,Male,3,Fashion,3,Divorced,false,16,7,8,5
53198,false,3,Mobile Phone,3,Credit Card,Female,4,Laptop & Accessory,3,Divorced,false,15,1,2,3
53199,false,9,Mobile Phone,1,Debit Card,Male,3,Laptop & Accessory,2,Single,false,14,12,12,9
53200,false,7,Computer,1,Debit Card,Male,2,Laptop & Accessory,2,Married,false,24,5,5,8
53201,false,28,Mobile Phone,2,Credit Card,Male,3,Fashion,4,Divorced,false,16,4,3,2
53202,false,10,Mobile Phone,1,Credit Card,Male,3,Laptop & Accessory,4,Married,true,12,2,2,5
53203,false,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,2,Single,false,14,1,2,2
53204,true,1,Mobile Phone,1,Credit Card,Male,3,Mobile,3,Single,true,12,1,2,2
53205,true,1,Computer,1,Debit Card,Male,4,Mobile Phone,5,Single,true,12,10,10,8
53206,false,9,Computer,1,Debit Card,Male,3,Mobile Phone,3,Divorced,false,19,2,2,1
53207,false,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,5,Divorced,false,17,1,2,3
53208,false,1,Mobile Phone,3,Debit Card,Male,3,Laptop & Accessory,4,Divorced,false,23,1,2,3
53209,false,12,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,2,Single,false,21,2,2,6
53210,false,3,Computer,1,Debit Card,Male,4,Mobile Phone,2,Married,false,19,3,3,9
53211,false,22,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,4,Divorced,false,13,3,3,3
53212,false,1,Computer,3,Credit Card,Female,4,Laptop & Accessory,2,Married,true,21,2,2,5
53213,false,11,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,2,Single,false,18,2,2,1
53214,false,24,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,3,Divorced,true,12,4,4,9
53215,false,8,Mobile Phone,1,Credit Card,Female,3,Fashion,4,Single,false,15,5,8,5
53216,true,1,Mobile Phone,3,Debit Card,Female,4,Laptop & Accessory,3,Single,false,15,2,3,1
53217,false,13,Mobile Phone,1,COD,Female,4,Laptop & Accessory,3,Single,false,12,3,12,11
53218,false,6,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,2,Single,false,13,1,2,9
53219,true,14,Computer,3,COD,Male,3,Laptop & Accessory,3,Divorced,true,15,2,2,4
53220,false,12,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,2,Single,false,14,2,2,9
53221,false,1,Mobile Phone,1,Debit Card,Female,4,Fashion,5,Divorced,false,12,2,2,8
53222,false,6,Mobile Phone,1,Debit Card,Female,3,Fashion,2,Single,false,16,4,3,8
53223,false,21,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,5,Single,false,13,1,2,8
53224,false,14,Computer,3,Debit Card,Male,3,Fashion,5,Divorced,true,22,1,2,5
53225,false,27,Mobile Phone,1,Debit Card,Male,3,Grocery,3,Divorced,false,20,2,2,4
53226,false,15,Mobile Phone,2,UPI,Male,4,Others,2,Married,false,16,13,13,7
53227,false,31,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,5,Single,false,15,2,3,3
53228,false,1,Computer,1,Debit Card,Male,3,Fashion,5,Married,false,22,2,2,5
53229,false,15,Mobile Phone,2,UPI,Male,3,Others,3,Divorced,false,16,3,3,11
53230,false,24,Mobile Phone,3,E wallet,Male,3,Mobile Phone,4,Divorced,false,16,2,3,3
53231,true,1,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,4,Single,true,14,2,4,8
53232,false,10,Computer,1,Debit Card,Female,4,Fashion,5,Divorced,false,15,1,3,6
53233,false,12,Mobile Phone,1,Debit Card,Female,3,Fashion,3,Single,true,15,1,2,1
53234,false,18,Computer,1,Credit Card,Male,3,Mobile Phone,3,Single,false,15,1,2,5
53235,false,21,Computer,3,Credit Card,Female,3,Grocery,3,Married,true,13,2,12,14
53236,false,4,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,2,Married,false,24,5,8,8
53237,false,3,Mobile Phone,3,Debit Card,Male,3,Mobile Phone,3,Single,false,12,1,2,1
53238,true,6,Computer,1,Credit Card,Male,3,Mobile Phone,3,Married,true,13,3,3,3
53239,false,17,Computer,3,Debit Card,Male,3,Laptop & Accessory,2,Divorced,false,19,1,3,3
53240,false,8,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,3,Single,false,12,2,5,4
53241,false,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,5,Divorced,false,15,1,2,3
53242,false,13,Mobile Phone,2,UPI,Female,3,Laptop & Accessory,4,Divorced,false,16,4,4,7
53243,false,30,Mobile Phone,1,Credit Card,Male,3,Grocery,2,Divorced,false,12,1,3,2
53244,false,14,Mobile Phone,1,Credit Card,Female,3,Mobile Phone,2,Single,true,21,3,3,4
53245,false,1,Mobile Phone,1,Credit Card,Female,3,Laptop & Accessory,5,Single,false,20,2,2,8
53246,false,3,Mobile Phone,3,E wallet,Male,3,Mobile Phone,4,Married,false,15,1,3,3
53247,false,27,Mobile Phone,1,Debit Card,Male,3,Laptop & Accessory,2,Single,false,18,2,3,3
53248,false,9,Computer,1,Debit Card,Female,4,Laptop & Accessory,5,Married,false,12,1,2,1
53249,false,6,Computer,1,Debit Card,Male,4,Laptop & Accessory,2,Divorced,false,16,3,5,8
53250,false,12,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,3,Divorced,true,14,1,2,2
53251,false,8,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,5,Married,false,15,2,2,1
53252,false,26,Mobile Phone,3,E wallet,Male,3,Grocery,5,Divorced,false,16,2,2,17
53253,true,1,Mobile Phone,1,UPI,Male,4,Mobile Phone,2,Single,true,14,6,8,9
53254,false,1,Mobile Phone,3,Credit Card,Female,3,Laptop & Accessory,2,Single,false,24,1,2,5
53255,false,19,Mobile Phone,3,COD,Male,3,Laptop & Accessory,3,Single,false,14,1,4,2
53256,false,1,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,3,Single,false,19,2,2,3
53257,true,11,Computer,3,Debit Card,Female,4,Laptop & Accessory,3,Single,true,13,2,2,4
53258,false,8,Mobile Phone,3,UPI,Male,3,Laptop & Accessory,2,Single,false,23,1,2,5
53259,true,19,Mobile Phone,1,Credit Card,Male,4,Others,5,Divorced,true,14,2,2,5
53260,false,10,Computer,3,Debit Card,Male,4,Fashion,5,Single,false,16,1,2,10
53261,false,26,Computer,1,Credit Card,Male,3,Mobile Phone,2,Divorced,false,19,2,2,3
53262,false,1,Computer,1,Debit Card,Female,4,Mobile Phone,2,Married,false,15,3,3,1
53263,false,3,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,3,Divorced,false,13,2,2,2
53264,true,1,Mobile Phone,3,COD,Male,3,Laptop & Accessory,5,Single,false,18,2,2,3
53265,false,8,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,2,Single,false,17,1,2,4
53266,false,28,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,5,Married,true,12,1,2,5
53267,false,3,Computer,3,E wallet,Male,3,Laptop & Accessory,2,Divorced,false,20,1,2,2
53268,false,11,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,5,Married,true,14,4,5,4
53269,false,12,Computer,1,Debit Card,Female,4,Laptop & Accessory,5,Single,true,13,5,5,13
53270,false,8,Mobile Phone,1,Credit Card,Female,3,Mobile Phone,5,Single,false,12,2,2,4
53271,false,9,Mobile Phone,3,Debit Card,Female,4,Mobile Phone,2,Divorced,false,17,1,2,3
53272,false,4,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,3,Divorced,false,22,2,2,3
53273,false,14,Computer,1,Credit Card,Female,3,Laptop & Accessory,4,Divorced,false,25,1,4,8
53274,false,8,Mobile Phone,3,Debit Card,Female,4,Laptop & Accessory,5,Divorced,false,18,2,2,3
53275,false,16,Computer,1,Debit Card,Male,4,Others,2,Married,false,16,1,15,10
53276,true,1,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,5,Divorced,true,22,2,2,1
53277,false,1,Computer,1,Debit Card,Male,3,Mobile Phone,4,Married,false,12,2,2,1
53278,false,26,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,3,Divorced,false,21,2,2,5
53279,false,24,Mobile Phone,1,Credit Card,Male,4,Grocery,3,Divorced,false,16,1,2,4
53280,true,1,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,5,Divorced,true,12,1,2,1
53281,false,7,Mobile Phone,1,Credit Card,Male,3,Fashion,3,Divorced,false,12,1,3,8
53282,true,1,Mobile Phone,3,E wallet,Female,4,Laptop & Accessory,5,Single,false,16,2,2,3
53283,false,21,Mobile Phone,1,UPI,Female,3,Grocery,2,Divorced,true,16,4,4,1
53284,false,10,Mobile Phone,1,UPI,Female,3,Laptop & Accessory,4,Divorced,false,16,1,2,6
53285,false,3,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,3,Divorced,false,25,2,2,8
53286,true,21,Mobile Phone,1,Debit Card,Male,3,Others,4,Single,true,16,6,14,9
53287,false,9,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,3,Single,false,14,1,3,3
53288,false,16,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,2,Divorced,true,14,1,2,3
53289,true,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,3,Single,false,18,1,3,2
53290,false,10,Mobile Phone,2,UPI,Male,3,Mobile Phone,4,Divorced,false,14,2,2,5
53291,false,6,Mobile Phone,1,Debit Card,Female,4,Laptop & Accessory,3,Divorced,false,13,2,7,9
53292,false,14,Computer,1,Credit Card,Male,3,Laptop & Accessory,3,Single,false,15,2,2,1
53293,false,4,Mobile Phone,1,Credit Card,Female,3,Laptop & Accessory,2,Single,true,25,2,2,1
53294,false,19,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,3,Single,false,15,2,2,1
53295,false,16,Mobile Phone,1,Debit Card,Male,4,Laptop & Accessory,4,Divorced,false,14,3,8,9
53296,false,12,Computer,1,Debit Card,Male,3,Laptop & Accessory,5,Married,false,16,2,2,3
53297,false,8,Computer,1,Debit Card,Female,4,Mobile Phone,2,Single,false,17,2,2,4
53298,true,13,Mobile Phone,3,E wallet,Female,3,Fashion,2,Divorced,false,19,1,8,8
53299,true,19,Mobile Phone,3,Credit Card,Male,3,Laptop & Accessory,2,Single,false,17,1,8,4
53300,false,17,Mobile Phone,1,Debit Card,Male,4,Grocery,5,Divorced,false,16,2,2,1
53301,false,1,Mobile Phone,1,COD,Male,3,Fashion,2,Married,true,17,1,3,9
53302,false,9,Mobile Phone,1,UPI,Male,3,Fashion,3,Single,false,22,1,2,5
53303,false,2,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,4,Divorced,true,21,8,8,6
53304,false,8,Mobile Phone,2,UPI,Male,3,Mobile Phone,2,Divorced,false,20,2,2,3
53305,true,1,Computer,1,Credit Card,Female,3,Mobile Phone,3,Divorced,true,15,1,2,8
53306,false,1,Computer,1,Credit Card,Male,3,Mobile Phone,2,Divorced,false,12,2,2,1
53307,false,25,Mobile Phone,3,E wallet,Female,4,Grocery,3,Divorced,false,15,2,5,18
53308,false,18,Mobile Phone,1,Credit Card,Male,3,Laptop & Accessory,4,Single,false,13,2,3,4
53309,false,1,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,5,Single,false,14,2,2,2
53310,false,7,Mobile Phone,3,Credit Card,Male,3,Laptop & Accessory,5,Married,false,23,1,2,9
53311,false,9,Mobile Phone,1,Credit Card,Female,3,Mobile Phone,5,Single,false,12,2,2,2
53312,false,10,Mobile Phone,3,Debit Card,Male,3,Laptop & Accessory,2,Divorced,true,15,3,5,12
53313,false,6,Mobile Phone,3,Debit Card,Male,4,Laptop & Accessory,2,Married,false,12,1,2,4
53314,false,4,Computer,1,Debit Card,Male,4,Mobile Phone,2,Married,false,13,1,2,4
53315,false,27,Mobile Phone,3,E wallet,Female,4,Fashion,2,Divorced,true,19,1,3,5
53316,false,19,Mobile Phone,3,E wallet,Male,4,Fashion,5,Married,true,13,2,3,3
53317,false,6,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,3,Divorced,false,13,2,2,4
53318,false,26,Computer,1,Credit Card,Female,3,Grocery,2,Divorced,false,23,2,2,1
53319,false,11,Mobile Phone,3,E wallet,Male,4,Laptop & Accessory,3,Married,false,20,2,2,1
53320,false,2,Mobile Phone,2,Credit Card,Male,4,Mobile Phone,2,Married,false,14,1,2,5
53321,false,1,Mobile Phone,1,Debit Card,Male,3,Laptop & Accessory,2,Divorced,false,23,3,3,3
53322,false,18,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,2,Divorced,true,25,2,2,3
53323,false,16,Computer,1,Credit Card,Male,3,Mobile Phone,2,Single,true,15,1,3,3
53324,false,10,Mobile Phone,2,Debit Card,Male,4,Mobile Phone,5,Divorced,false,22,2,2,4
53325,false,1,Mobile Phone,3,UPI,Male,4,Laptop & Accessory,5,Divorced,true,19,2,2,4
53326,false,9,Mobile Phone,1,Debit Card,Female,4,Fashion,3,Divorced,true,21,3,3,16
53327,true,1,Computer,1,Debit Card,Female,4,Mobile Phone,4,Married,true,20,1,8,9
53328,false,6,Computer,1,Debit Card,Male,4,Mobile Phone,2,Married,false,13,1,2,3
53329,false,1,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,5,Divorced,false,13,2,2,4
53330,false,23,Mobile Phone,1,COD,Female,3,Mobile Phone,5,Divorced,false,17,2,2,3
53331,false,1,Computer,1,Debit Card,Male,3,Mobile Phone,2,Divorced,false,18,1,4,5
53332,false,6,Computer,3,Debit Card,Male,3,Laptop & Accessory,4,Divorced,false,15,3,6,4
53333,false,12,Mobile Phone,3,E wallet,Male,4,Mobile Phone,4,Divorced,false,20,1,2,3
53334,false,16,Mobile Phone,1,Debit Card,Female,4,Laptop & Accessory,2,Divorced,true,14,1,2,4
53335,false,5,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,2,Divorced,true,20,2,2,3
53336,true,1,Mobile Phone,3,Credit Card,Female,3,Mobile Phone,3,Married,true,20,1,2,3
53337,false,27,Mobile Phone,3,E wallet,Male,4,Grocery,2,Divorced,false,15,1,3,3
53338,false,9,Mobile Phone,1,COD,Male,4,Fashion,4,Divorced,false,17,4,3,9
53339,false,11,Computer,3,Credit Card,Female,3,Mobile Phone,2,Divorced,false,16,2,2,1
53340,false,27,Mobile Phone,1,Debit Card,Female,4,Grocery,2,Single,false,19,2,4,9
53341,false,17,Computer,1,Debit Card,Female,3,Laptop & Accessory,2,Divorced,false,14,2,3,3
53342,false,21,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,2,Divorced,true,23,6,8,8
53343,false,11,Computer,3,Credit Card,Male,3,Fashion,4,Single,true,14,1,2,10
53344,false,24,Computer,1,Debit Card,Male,4,Grocery,5,Married,false,16,14,15,8
53345,false,13,Mobile Phone,2,Debit Card,Female,3,Laptop & Accessory,2,Divorced,false,12,1,2,5
53346,false,7,Mobile Phone,2,UPI,Male,3,Mobile Phone,4,Married,true,12,1,2,4
53347,true,1,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,2,Single,true,25,2,2,2
